member,Tree,Node,ID,Feature,Split,Yes,No,Missing,Gain,Cover,Category
1,99,11,99-11,historical_market_overperformance_slope_3,0.4375,99-23,99-24,99-23,18.5428238,1813.40881,
1,99,12,99-12,recent_finish_percentile_weighted_3_minus_race_mean,0.359402239,99-25,99-26,99-26,9.74571228,1384.16919,
1,99,13,99-13,best_finish_percentile_at_stronger_class,0.222222224,99-27,99-28,99-27,14.8542252,930.802429,
1,99,14,99-14,jockey_history_top3_excess,0.118049055,99-29,99-30,99-29,13.6096897,2633.94531,
1,99,15,99-15,Leaf,,,,,-0.0101659922,198.691238,
1,99,16,99-16,Leaf,,,,,-0.00449599279,248.296112,
1,99,17,99-17,Leaf,,,,,-0.00165602181,1477.68201,
1,99,18,99-18,Leaf,,,,,-0.00635349331,302.998413,
1,99,19,99-19,Leaf,,,,,-0.00126543746,9158.91016,
1,99,20,99-20,Leaf,,,,,0.000427369028,9202.18164,
1,99,21,99-21,Leaf,,,,,-0.00292768399,63.3238258,
1,99,22,99-22,Leaf,,,,,0.00590889854,444.210571,
1,99,23,99-23,Leaf,,,,,0.00544133177,1783.87512,
1,99,24,99-24,Leaf,,,,,-0.0120123886,29.5337601,
1,99,25,99-25,Leaf,,,,,-0.000335772638,1040.96667,
1,99,26,99-26,Leaf,,,,,0.0044630277,343.202515,
1,99,27,99-27,Leaf,,,,,-0.00315867667,209.234024,
1,99,28,99-28,Leaf,,,,,0.00427358225,721.568359,
1,99,29,99-29,Leaf,,,,,-0.00124196464,2441.91431,
1,99,30,99-30,Leaf,,,,,0.00550722284,192.03093,
1,100,0,100-0,recent_margin_quality_weighted_3_minus_race_mean,0.199903965,100-1,100-2,100-1,48.032589,27790.9316,
1,100,1,100-1,trainer_history_top3_excess,0.0563551039,100-3,100-4,100-3,24.9797249,19904.0332,
1,100,2,100-2,historical_market_overperformance_slope_3,-0.0822867602,100-5,100-6,100-6,19.1189041,7886.89941,
1,100,3,100-3,recent_margin_quality_weighted_3_minus_race_mean,-0.101810873,100-7,100-8,100-8,19.5108604,13529.623,
1,100,4,100-4,prize_money_rank,2.0,100-9,100-10,100-10,14.1411753,6374.40918,
1,100,5,100-5,trainer_history_top3_excess,0.0364955366,100-11,100-12,100-11,13.7886505,1598.84033,
1,100,6,100-6,prize_money_rank,2.0,100-13,100-14,100-14,15.7207384,6288.05908,
1,100,7,100-7,hidden_sectional_run_best_3_gap_to_best,0.0693683028,100-15,100-16,100-16,9.68738556,2597.95508,
1,100,8,100-8,recent_similar_distance_speed_rank,8.0,100-17,100-18,100-17,13.4569635,10931.668,
1,100,9,100-9,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.0678571463,100-19,100-20,100-20,9.69698906,756.527283,
1,100,10,100-10,hidden_sectional_run_best_3,0.367268741,100-21,100-22,100-22,11.2727776,5617.88184,
1,100,11,100-11,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.0563187003,100-23,100-24,100-24,12.6937313,759.889465,
1,100,12,100-12,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.35584417,100-25,100-26,100-26,8.07694626,838.950928,
1,100,13,100-13,trainer_history_top3_excess,0.0856779218,100-27,100-28,100-27,10.9059696,752.504639,
1,100,14,100-14,recent_weighted_avg_margin_rank,2.0,100-29,100-30,100-30,12.2984829,5535.55469,
1,100,15,100-15,Leaf,,,,,-0.00483805174,1220.9303,
1,100,16,100-16,Leaf,,,,,-0.00175524747,1377.0249,
1,100,17,100-17,Leaf,,,,,-0.000419951248,9144.31152,
1,100,18,100-18,Leaf,,,,,-0.002788343,1787.35693,
1,100,19,100-19,Leaf,,,,,0.000201779461,292.822571,
1,100,20,100-20,Leaf,,,,,0.00601869309,463.704712,
1,100,21,100-21,Leaf,,,,,0.000684074534,4694.6748,
1,100,22,100-22,Leaf,,,,,-0.00232337741,923.207031,
1,100,23,100-23,Leaf,,,,,0.00690978253,195.557114,
1,100,24,100-24,Leaf,,,,,-0.000332033233,564.332336,
1,100,25,100-25,Leaf,,,,,0.00716438284,737.674316,
1,100,26,100-26,Leaf,,,,,-0.000273636833,101.276573,
1,100,27,100-27,Leaf,,,,,0.00282484456,611.709778,
1,100,28,100-28,Leaf,,,,,0.0104517443,140.794891,
1,100,29,100-29,Leaf,,,,,-0.000750989013,2497.41943,
1,100,30,100-30,Leaf,,,,,0.0016121557,3038.13525,
1,101,0,101-0,recent_finish_percentile_weighted_3_minus_race_mean,-0.152831584,101-1,101-2,101-2,41.6301537,27720.5801,
1,101,1,101-1,jockey_history_top3_excess,0.0614669435,101-3,101-4,101-3,20.362812,2459.94287,
1,101,2,101-2,trainer_history_top3_excess,0.0371838696,101-5,101-6,101-5,30.5260944,25260.6367,
1,101,3,101-3,form_class_level_weighted_3,53.5999985,101-7,101-8,101-7,11.8804817,1799.25647,
1,101,4,101-4,recent_margin_std_6,0.875595033,101-9,101-10,101-9,9.90295029,660.686401,
1,101,5,101-5,form_class_level_weighted_3,71.3333359,101-11,101-12,101-11,21.4211369,13827.6055,
1,101,6,101-6,jockey_history_top3_excess,0.133503571,101-13,101-14,101-14,21.5724754,11433.0312,
1,101,7,101-7,recent_margin_std_6,2.43063784,101-15,101-16,101-16,5.47020721,397.533173,
1,101,8,101-8,recent_weighted_avg_margin_rank,5.0,101-17,101-18,101-18,7.10831261,1401.72339,
1,101,9,101-9,jockey_history_top3_excess,0.0912165269,101-19,101-20,101-20,3.02568531,49.9118195,
1,101,10,101-10,best_finish_percentile_at_equal_or_higher_weight,0.400000006,101-21,101-22,101-21,6.57368422,610.774597,
1,101,11,101-11,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.220588237,101-23,101-24,101-24,20.0778751,11127.126,
1,101,12,101-12,recent_3_distance_m,1340.0,101-25,101-26,101-26,15.8150043,2700.47974,
1,101,13,101-13,recent_finish_percentile_weighted_3_minus_race_mean,0.253948271,101-27,101-28,101-27,16.0987968,10439.4268,
1,101,14,101-14,recent_finish_percentile_weighted_3_minus_race_mean,0.181405365,101-29,101-30,101-30,16.8194389,993.604919,
1,101,15,101-15,Leaf,,,,,-0.0023745948,91.5385895,
1,101,16,101-16,Leaf,,,,,-0.00973929744,305.994568,
1,101,17,101-17,Leaf,,,,,0.000750125037,228.451721,
1,101,18,101-18,Leaf,,,,,-0.00401505595,1173.27161,
1,101,19,101-19,Leaf,,,,,0.000986016355,18.2267799,
1,101,20,101-20,Leaf,,,,,0.0141978264,31.6850376,
1,101,21,101-21,Leaf,,,,,-0.00337391044,237.570114,
1,101,22,101-22,Leaf,,,,,0.00185134937,373.204468,
1,101,23,101-23,Leaf,,,,,-3.65245614e-05,6916.00537,
1,101,24,101-24,Leaf,,,,,-0.00222550565,4211.12012,
1,101,25,101-25,Leaf,,,,,0.00331869395,1496.82141,
1,101,26,101-26,Leaf,,,,,-0.000517012086,1203.6582,
1,101,27,101-27,Leaf,,,,,0.000439921481,7719.03271,
1,101,28,101-28,Leaf,,,,,0.00267564249,2720.3938,
1,101,29,101-29,Leaf,,,,,0.00209599035,588.871277,
1,101,30,101-30,Leaf,,,,,0.00873700343,404.733643,
1,102,0,102-0,recent_margin_quality_weighted_3_minus_race_mean,0.15602529,102-1,102-2,102-1,40.9317513,27523.5156,
1,102,1,102-1,jockey_history_top3_excess,-0.0287878793,102-3,102-4,102-3,27.6185665,17099.0215,
1,102,2,102-2,jockey_history_top3_excess,0.14005594,102-5,102-6,102-5,23.4631615,10424.4941,
1,102,3,102-3,trainer_history_top3_excess,0.0775297582,102-7,102-8,102-7,16.4392509,4003.06055,
1,102,4,102-4,best_finish_percentile_at_equal_or_higher_weight,0.15384616,102-9,102-10,102-9,16.6903896,13095.96,
1,102,5,102-5,prize_money_rank,2.0,102-11,102-12,102-12,25.984211,9856.7041,
1,102,6,102-6,historical_market_overperformance_slope_3,0.148214281,102-13,102-14,102-13,15.5093498,567.790039,
1,102,7,102-7,form_class_level_weighted_3,52.6666679,102-15,102-16,102-16,15.0993919,3534.73047,
1,102,8,102-8,jockey_recent_top3_excess,-0.023939712,102-17,102-18,102-18,12.7843533,468.329926,
1,102,9,102-9,recent_margin_std_6,1.97019458,102-19,102-20,102-20,15.338665,4080.52515,
1,102,10,102-10,recent_margin_std_6,5.05070972,102-21,102-22,102-22,12.1694393,9015.43457,
1,102,11,102-11,recent_5_weight_kg,57.5,102-23,102-24,102-24,11.432827,1235.11743,
1,102,12,102-12,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.24256295,102-25,102-26,102-26,11.2967415,8621.58691,
1,102,13,102-13,trainer_history_top3_excess,0.0225353949,102-27,102-28,102-28,5.68507385,471.913666,
1,102,14,102-14,recent_weighted_win_rate_rank,2.0,102-29,102-30,102-30,12.2144785,95.8763428,
1,102,15,102-15,Leaf,,,,,-0.00604722695,864.675232,
1,102,16,102-16,Leaf,,,,,-0.00223618071,2670.05542,
1,102,17,102-17,Leaf,,,,,0.00386476028,372.661804,
1,102,18,102-18,Leaf,,,,,-0.00596389035,95.6681213,
1,102,19,102-19,Leaf,,,,,0.00382020627,971.011353,
1,102,20,102-20,Leaf,,,,,0.000231386279,3109.51392,
1,102,21,102-21,Leaf,,,,,-0.000495543645,7972.81006,
1,102,22,102-22,Leaf,,,,,-0.0033585832,1042.625,
1,102,23,102-23,Leaf,,,,,0.00140217913,517.854248,
1,102,24,102-24,Leaf,,,,,0.00631463015,717.263123,
1,102,25,102-25,Leaf,,,,,0.000941055012,6490.65381,
1,102,26,102-26,Leaf,,,,,-0.00115221739,2130.93311,
1,102,27,102-27,Leaf,,,,,0.00219171285,97.423111,
1,102,28,102-28,Leaf,,,,,0.0093210116,374.49057,
1,102,29,102-29,Leaf,,,,,0.00591633888,45.303215,
1,102,30,102-30,Leaf,,,,,-0.0103751179,50.5731277,
1,103,0,103-0,recent_finish_percentile_weighted_3_minus_race_mean,0.25761807,103-1,103-2,103-1,30.1109467,27582.793,
1,103,1,103-1,jockey_history_top3_excess,-0.0613810904,103-3,103-4,103-4,26.8371811,21824.707,
1,103,2,103-2,recent_margin_std_6,2.18853068,103-5,103-6,103-6,20.0262432,5758.08594,
1,103,3,103-3,jockey_trainer_history_smoothed_top3_rate_gap_to_best,0.25,103-7,103-8,103-8,14.5541382,2182.06494,
1,103,4,103-4,recent_margin_quality_weighted_3_minus_race_mean,-0.294749916,103-9,103-10,103-10,18.8930473,19642.6426,
1,103,5,103-5,recent_similar_distance_speed_rank,5.0,103-11,103-12,103-12,17.1377029,2768.82739,
1,103,6,103-6,jockey_history_starts,33.0,103-13,103-14,103-14,20.2957001,2989.25854,
1,103,7,103-7,recent_5_weight_kg,54.5,103-15,103-16,103-15,12.6409473,1430.64587,
1,103,8,103-8,hidden_sectional_run_best_3_gap_to_best,0.143232584,103-17,103-18,103-18,6.61989975,751.419189,
1,103,9,103-9,recent_finish_percentile_weighted_3_minus_race_mean,-0.296129674,103-19,103-20,103-20,4.23243332,281.314545,
1,103,10,103-10,prize_money_rank,5.0,103-21,103-22,103-22,16.8410606,19361.3281,
1,103,11,103-11,recent_5_weight_kg,51.0,103-23,103-24,103-23,9.48257065,1364.89612,
1,103,12,103-12,jockey_recent_top3_excess,-0.0492921658,103-25,103-26,103-26,10.1992445,1403.93127,
1,103,13,103-13,hidden_sectional_run_best_3_gap_to_best,0.280929029,103-27,103-28,103-27,6.65537071,639.34906,
1,103,14,103-14,best_finish_percentile_at_equal_or_higher_weight,0.933333337,103-29,103-30,103-29,10.728282,2349.90942,
1,103,15,103-15,Leaf,,,,,-0.00504971808,428.593262,
1,103,16,103-16,Leaf,,,,,3.2863285e-05,1002.05261,
1,103,17,103-17,Leaf,,,,,-0.00365956617,436.497192,
1,103,18,103-18,Leaf,,,,,-0.00857430976,314.921967,
1,103,19,103-19,Leaf,,,,,-0.00899111386,161.070999,
1,103,20,103-20,Leaf,,,,,-0.00249468908,120.243538,
1,103,21,103-21,Leaf,,,,,0.000771360006,9209.02051,
1,103,22,103-22,Leaf,,,,,-0.000704269565,10152.3076,
1,103,23,103-23,Leaf,,,,,0.00856301188,370.968262,
1,103,24,103-24,Leaf,,,,,0.00380413095,993.927917,
1,103,25,103-25,Leaf,,,,,-0.00266035274,318.198456,
1,103,26,103-26,Leaf,,,,,0.00236342568,1085.73279,
1,103,27,103-27,Leaf,,,,,-0.00240840344,527.514771,
1,103,28,103-28,Leaf,,,,,-0.00901836064,111.834282,
1,103,29,103-29,Leaf,,,,,0.00225760322,1772.88452,
1,103,30,103-30,Leaf,,,,,-0.00163911923,577.024963,
1,104,0,104-0,jockey_history_top3_excess,0.0697963685,104-1,104-2,104-1,38.448452,27587.1426,
1,104,1,104-1,recent_margin_quality_weighted_3_minus_race_mean,-0.0680925846,104-3,104-4,104-3,29.0446663,21187.3223,
1,104,2,104-2,recent_margin_quality_weighted_3_minus_race_mean,0.238319516,104-5,104-6,104-6,25.2685337,6399.8208,
1,104,3,104-3,recent_weighted_avg_margin,9.23797798,104-7,104-8,104-7,16.9550476,3940.51782,
1,104,4,104-4,recent_similar_distance_speed_rank,8.0,104-9,104-10,104-10,20.0984478,17246.8047,
1,104,5,104-5,current_weight_change_pct,0.0454545468,104-11,104-12,104-11,13.4698391,4926.94824,
1,104,6,104-6,jockey_recent_top3_excess,0.250980943,104-13,104-14,104-14,13.9412041,1472.87268,
1,104,7,104-7,form_class_level_weighted_3,62.5,104-15,104-16,104-15,10.8657818,3600.05933,
